FrameNumber,CocaineLeverPress,SucrosePump,SucroseLeverCue,SucroseLeverPress,CocaineLeverCue,CocainePump,Licks,TrueSucrosePresses,FalseSucrosePresses,TrueCocainePresses,FalseCocainePresses,DeliberatePress,non_deliberatePress,timeData,Trial,trialClass
12770,0,0,1,0,0,0,1,0,0,0,0,0,0,854.952632812238,22,0
13266,0,0,0,0,0,0,0,0,0,0,0,0,0,888.159876811837,23,0
13267,0,0,0,0,0,0,1,0,0,0,0,0,0,888.226826900546,23,0
13268,0,0,0,0,0,0,0,0,0,0,0,0,0,888.293776989255,23,0
13269,0,0,0,0,0,0,1,0,0,0,0,0,0,888.360727077963,23,0
13270,0,0,0,0,0,0,0,0,0,0,0,0,0,888.427677166672,23,0
13271,0,0,0,0,0,0,1,0,0,0,0,0,0,888.494627255381,23,0
13272,0,0,0,0,0,0,0,0,0,0,0,0,0,888.56157734409,23,0
13273,0,0,0,0,0,0,0,0,0,0,0,0,0,888.628527432799,23,0
13274,0,0,0,0,0,0,0,0,0,0,0,0,0,888.695477521508,23,0
13275,0,0,0,0,0,0,0,0,0,0,0,0,0,888.762427610217,23,0
13276,0,0,0,0,0,0,0,0,0,0,0,0,0,888.829377698925,23,0
13277,0,0,0,0,0,0,0,0,0,0,0,0,0,888.896327787634,23,0
13278,0,0,0,0,0,0,0,0,0,0,0,0,0,888.963277876343,23,0
13279,0,0,0,0,0,0,0,0,0,0,0,0,0,889.030227965052,23,0
13280,0,0,0,0,0,0,1,0,0,0,0,0,0,889.097178053761,23,0
13281,0,0,0,1,0,0,0,1,0,0,0,0,1,889.16412814247,23,0
13282,0,0,0,0,0,0,0,0,0,0,0,0,0,889.231078231179,23,0
13283,0,0,0,0,0,0,0,0,0,0,0,0,0,889.298028319888,23,0
13284,0,0,0,0,0,0,0,0,0,0,0,0,0,889.364978408596,23,0
13285,0,0,0,0,0,0,0,0,0,0,0,0,0,889.431928497305,23,0
13286,0,0,0,0,0,0,0,0,0,0,0,0,0,889.498878586014,23,0
13287,0,0,0,1,0,0,0,0,1,0,0,0,1,889.565828674723,23,0
13288,0,0,0,0,0,0,0,0,0,0,0,0,0,889.632778763432,23,0
13289,0,0,0,0,0,0,1,0,0,0,0,0,0,889.699728852141,23,0
13290,0,0,0,0,0,0,0,0,0,0,0,0,0,889.76667894085,23,0
13291,0,0,0,0,0,0,0,0,0,0,0,0,0,889.833629029558,23,0
13292,0,0,0,0,0,0,0,0,0,0,0,0,0,889.900579118267,23,0
13293,0,0,0,0,0,0,0,0,0,0,0,0,0,889.967529206976,23,0
13294,0,0,0,0,0,0,0,0,0,0,0,0,0,890.034479295685,23,0
13295,0,0,0,0,0,0,0,0,0,0,0,0,0,890.101429384394,23,0
13296,0,0,1,0,0,0,0,0,0,0,0,0,0,890.168379473103,23,0
13871,0,0,0,0,0,0,0,0,0,0,0,0,0,928.664680480702,24,1
13872,0,0,0,0,0,0,0,0,0,0,0,0,0,928.731630569411,24,1
13873,0,0,0,0,0,0,0,0,0,0,0,0,0,928.798580658119,24,1
13874,0,0,0,0,0,0,0,0,0,0,0,0,0,928.865530746828,24,1
13875,0,0,0,0,0,0,0,0,0,0,0,0,0,928.932480835537,24,1
13876,0,0,0,0,0,0,0,0,0,0,0,0,0,928.999430924246,24,1
13877,0,0,0,0,0,0,0,0,0,0,0,0,0,929.066381012955,24,1
13878,0,0,0,0,0,0,0,0,0,0,0,0,0,929.133331101664,24,1
13879,0,0,0,0,0,0,0,0,0,0,0,0,0,929.200281190372,24,1
13880,0,0,0,0,0,0,0,0,0,0,0,0,0,929.267231279081,24,1
13881,0,0,0,0,0,0,0,0,0,0,0,0,0,929.33418136779,24,1
13882,0,0,0,0,0,0,0,0,0,0,0,0,0,929.401131456499,24,1
13883,0,0,0,0,0,0,1,0,0,0,0,0,0,929.468081545208,24,1
13884,0,0,0,0,0,0,1,0,0,0,0,0,0,929.535031633917,24,1
13885,0,0,0,0,0,0,1,0,0,0,0,0,0,929.601981722626,24,1
13886,1,0,0,0,0,0,1,0,0,1,0,1,0,929.668931811335,24,1
13887,0,0,0,0,0,0,0,0,0,0,0,0,0,929.735881900044,24,1
13888,0,0,0,0,0,0,0,0,0,0,0,0,0,929.802831988752,24,1
13889,0,0,0,0,0,0,1,0,0,0,0,0,0,929.869782077461,24,1
13890,0,0,0,0,0,0,0,0,0,0,0,0,0,929.93673216617,24,1
13891,0,0,0,1,0,0,0,0,1,0,0,0,1,930.003682254879,24,1
13892,0,0,0,0,0,0,0,0,0,0,0,0,0,930.070632343588,24,1
13893,0,0,0,0,0,0,0,0,0,0,0,0,0,930.137582432297,24,1
13894,0,0,0,0,0,0,0,0,0,0,0,0,0,930.204532521006,24,1
13895,0,0,0,0,0,0,0,0,0,0,0,0,0,930.271482609714,24,1
13896,1,0,0,0,0,0,0,0,0,0,1,0,1,930.338432698423,24,1
13897,0,0,0,0,0,0,0,0,0,0,0,0,0,930.405382787132,24,1
13898,0,0,0,0,0,0,1,0,0,0,0,0,0,930.472332875841,24,1
13899,0,0,0,0,0,0,0,0,0,0,0,0,0,930.53928296455,24,1
13900,0,0,0,0,0,0,1,0,0,0,0,0,0,930.606233053259,24,1
13901,0,0,0,0,1,0,0,0,0,0,0,0,0,930.673183141968,24,1
14391,0,0,0,0,0,0,0,0,0,0,0,0,0,963.478726609313,25,1
14392,0,0,0,0,0,0,0,0,0,0,0,0,0,963.545676698022,25,1
14393,0,0,0,0,0,0,0,0,0,0,0,0,0,963.61262678673,25,1
14394,0,0,0,0,0,0,0,0,0,0,0,0,0,963.679576875439,25,1
14395,0,0,0,0,0,0,0,0,0,0,0,0,0,963.746526964148,25,1
14396,0,0,0,0,0,0,0,0,0,0,0,0,0,963.813477052857,25,1
14397,0,0,0,0,0,0,0,0,0,0,0,0,0,963.880427141566,25,1
14398,0,0,0,0,0,0,0,0,0,0,0,0,0,963.947377230275,25,1
14399,0,0,0,0,0,0,0,0,0,0,0,0,0,964.014327318984,25,1
14400,0,0,0,0,0,0,0,0,0,0,0,0,0,964.081277407692,25,1
14401,0,0,0,0,0,0,0,0,0,0,0,0,0,964.148227496401,25,1
14402,0,0,0,0,0,0,0,0,0,0,0,0,0,964.21517758511,25,1
14403,0,0,0,0,0,0,0,0,0,0,0,0,0,964.282127673819,25,1
14404,0,0,0,0,0,0,0,0,0,0,0,0,0,964.349077762528,25,1
14405,0,0,0,0,0,0,0,0,0,0,0,0,0,964.416027851237,25,1
14406,1,0,0,0,0,0,0,0,0,1,0,0,1,964.482977939946,25,1
14407,0,0,0,0,0,0,0,0,0,0,0,0,0,964.549928028655,25,1
14408,0,0,0,0,0,0,0,0,0,0,0,0,0,964.616878117364,25,1
14409,0,0,0,0,0,0,0,0,0,0,0,0,0,964.683828206072,25,1
14410,0,0,0,0,0,0,0,0,0,0,0,0,0,964.750778294781,25,1
14411,0,0,0,0,0,0,0,0,0,0,0,0,0,964.81772838349,25,1
14412,0,0,0,0,0,0,0,0,0,0,0,0,0,964.884678472199,25,1
14413,0,0,0,0,0,0,0,0,0,0,0,0,0,964.951628560908,25,1
14414,0,0,0,0,0,0,0,0,0,0,0,0,0,965.018578649617,25,1
14415,0,0,0,0,0,0,0,0,0,0,0,0,0,965.085528738326,25,1
14416,0,0,0,0,0,0,0,0,0,0,0,0,0,965.152478827034,25,1
14417,0,0,0,0,0,0,0,0,0,0,0,0,0,965.219428915743,25,1
14418,0,0,0,0,0,0,0,0,0,0,0,0,0,965.286379004452,25,1
14419,0,0,0,0,0,0,0,0,0,0,0,0,0,965.353329093161,25,1
14420,0,0,0,0,0,0,0,0,0,0,0,0,0,965.42027918187,25,1
14421,0,0,0,0,1,0,0,0,0,0,0,0,0,965.487229270579,25,1
14940,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.23432531048,26,1
14941,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.30127539919,26,1
14942,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.3682254879,26,1
14943,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.43517557661,26,1
14944,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.50212566532,26,1
14945,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.56907575403,26,1
14946,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.63602584273,26,1
14947,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.70297593144,26,1
14948,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.76992602015,26,1
14949,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.83687610886,26,1
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.90382619757,26,1
14951,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.97077628628,26,1
14952,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.03772637499,26,1
14953,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.1046764637,26,1
14954,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.17162655241,26,1
14955,1,0,0,0,0,0,0,0,0,1,0,1,0,1001.23857664111,26,1
14956,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.30552672982,26,1
14957,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.37247681853,26,1
14958,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.43942690724,26,1
14959,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.50637699595,26,1
14960,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.57332708466,26,1
14961,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.64027717337,26,1
14962,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.70722726208,26,1
14963,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.77417735078,26,1
14964,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.84112743949,26,1
14965,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.9080775282,26,1
14966,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.97502761691,26,1
14967,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.04197770562,26,1
14968,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.10892779433,26,1
14969,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.17587788304,26,1
14970,0,0,0,0,1,0,0,0,0,0,0,0,0,1002.24282797175,26,1
15521,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.13232685033,27,0
15522,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.19927693904,27,0
15523,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.26622702775,27,0
15524,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.33317711646,27,0
15525,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.40012720517,27,0
15526,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.46707729388,27,0
15527,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.53402738259,27,0
15528,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.6009774713,27,0
15529,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.66792756,27,0
15530,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.73487764871,27,0
15531,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.80182773742,27,0
15532,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.86877782613,27,0
15533,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.93572791484,27,0
15534,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.00267800355,27,0
15535,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.06962809226,27,0
15536,0,0,0,1,0,0,0,1,0,0,0,1,0,1040.13657818097,27,0
15537,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.20352826967,27,0
15538,0,0,0,0,0,0,1,0,0,0,0,0,0,1040.27047835838,27,0
15539,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.33742844709,27,0
15540,0,0,0,1,0,0,0,0,1,0,0,0,1,1040.4043785358,27,0
15541,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.47132862451,27,0
15542,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.53827871322,27,0
15543,0,0,0,0,0,0,1,0,0,0,0,0,0,1040.60522880193,27,0
15544,0,0,0,1,0,0,0,0,1,0,0,0,1,1040.67217889064,27,0
15545,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.73912897935,27,0
15546,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.80607906805,27,0
15547,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.87302915676,27,0
15548,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.93997924547,27,0
15549,0,0,0,1,0,0,0,0,1,0,0,0,1,1041.00692933418,27,0
15550,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.07387942289,27,0
15551,0,0,1,0,0,0,0,0,0,0,0,0,0,1041.1408295116,27,0
16148,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.11003247079,28,0
16149,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.1769825595,28,0
16150,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.24393264821,28,0
16151,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.31088273692,28,0
16152,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.37783282563,28,0
16153,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.44478291434,28,0
16154,0,0,0,0,0,0,1,0,0,0,0,0,0,1081.51173300305,28,0
16155,0,0,0,0,0,0,1,0,0,0,0,0,0,1081.57868309176,28,0
16156,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.64563318046,28,0
16157,0,0,0,0,0,0,1,0,0,0,0,0,0,1081.71258326917,28,0
16158,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.77953335788,28,0
16159,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.84648344659,28,0
16160,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.9134335353,28,0
16161,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.98038362401,28,0
16162,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.04733371272,28,0
16163,0,0,0,1,0,0,0,1,0,0,0,1,0,1082.11428380143,28,0
16164,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.18123389013,28,0
16165,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.24818397884,28,0
16166,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.31513406755,28,0
16167,0,0,0,0,0,0,1,0,0,0,0,0,0,1082.38208415626,28,0
16168,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.44903424497,28,0
16169,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.51598433368,28,0
16170,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.58293442239,28,0
16171,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.6498845111,28,0
16172,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.71683459981,28,0
16173,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.78378468851,28,0
16174,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.85073477722,28,0
16175,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.91768486593,28,0
16176,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.98463495464,28,0
16177,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.05158504335,28,0
16178,0,0,1,0,0,0,0,0,0,0,0,0,0,1083.11853513206,28,0
16690,0,0,0,0,0,0,1,0,0,0,0,0,0,1117.396980551,29,0
16691,0,0,0,0,0,0,1,0,0,0,0,0,0,1117.46393063971,29,0
16692,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.53088072842,29,0
16693,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.59783081713,29,0
16694,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.66478090583,29,0
16695,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.73173099454,29,0
16696,0,0,0,0,0,0,1,0,0,0,0,0,0,1117.79868108325,29,0
16697,0,0,0,0,0,0,1,0,0,0,0,0,0,1117.86563117196,29,0
16698,0,0,0,0,0,0,1,0,0,0,0,0,0,1117.93258126067,29,0
16699,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.99953134938,29,0
16700,0,0,0,0,0,0,1,0,0,0,0,0,0,1118.06648143809,29,0
16701,0,0,0,0,0,0,1,0,0,0,0,0,0,1118.1334315268,29,0
16702,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.20038161551,29,0
16703,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.26733170421,29,0
16704,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.33428179292,29,0
16705,0,0,0,1,0,0,0,1,0,0,0,1,0,1118.40123188163,29,0
16706,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.46818197034,29,0
16707,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.53513205905,29,0
16708,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.60208214776,29,0
16709,0,0,0,0,0,0,1,0,0,0,0,0,0,1118.66903223647,29,0
16710,0,0,0,0,0,0,1,0,0,0,0,0,0,1118.73598232518,29,0
16711,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.80293241389,29,0
16712,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.86988250259,29,0
16713,0,0,0,0,0,0,1,0,0,0,0,0,0,1118.9368325913,29,0
16714,0,0,0,0,0,0,1,0,0,0,0,0,0,1119.00378268001,29,0
16715,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.07073276872,29,0
16716,0,0,0,0,0,0,1,0,0,0,0,0,0,1119.13768285743,29,0
16717,0,0,0,1,0,0,0,0,1,0,0,0,1,1119.20463294614,29,0
16718,0,0,0,0,0,0,1,0,0,0,0,0,0,1119.27158303485,29,0
16719,1,0,0,0,0,0,0,0,0,0,1,0,1,1119.33853312356,29,0
16720,0,0,1,0,0,0,0,0,0,0,0,0,0,1119.40548321227,29,0
17222,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.01442774412,30,0
17223,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.08137783283,30,0
17224,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.14832792153,30,0
17225,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.21527801024,30,0
17226,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.28222809895,30,0
17227,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.34917818766,30,0
17228,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.41612827637,30,0
17229,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.48307836508,30,0
17230,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.55002845379,30,0
17231,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.6169785425,30,0
17232,0,0,0,0,0,0,1,0,0,0,0,0,0,1153.68392863121,30,0
17233,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.75087871991,30,0
17234,0,0,0,0,0,0,1,0,0,0,0,0,0,1153.81782880862,30,0
17235,0,0,0,0,0,0,1,0,0,0,0,0,0,1153.88477889733,30,0
17236,0,0,0,0,0,0,1,0,0,0,0,0,0,1153.95172898604,30,0
17237,0,0,0,1,0,0,0,1,0,0,0,0,1,1154.01867907475,30,0
17238,0,0,0,0,0,0,1,0,0,0,0,0,0,1154.08562916346,30,0
17239,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.15257925217,30,0
17240,0,0,0,0,0,0,1,0,0,0,0,0,0,1154.21952934088,30,0
17241,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.28647942959,30,0
17242,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.35342951829,30,0
17243,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.420379607,30,0
17244,0,0,0,1,0,0,0,0,1,0,0,0,1,1154.48732969571,30,0
17245,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.55427978442,30,0
17246,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.62122987313,30,0
17247,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.68817996184,30,0
17248,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.75513005055,30,0
17249,0,0,0,0,0,0,1,0,0,0,0,0,0,1154.82208013926,30,0
17250,0,0,0,0,0,0,1,0,0,0,0,0,0,1154.88903022797,30,0
17251,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.95598031667,30,0
17252,0,0,1,0,0,0,0,0,0,0,0,0,0,1155.02293040538,30,0
17740,0,0,0,0,0,0,1,0,0,0,0,0,0,1187.69457369531,31,1
17741,0,0,0,0,0,0,1,0,0,0,0,0,0,1187.76152378402,31,1
17742,0,0,0,0,0,0,1,0,0,0,0,0,0,1187.82847387273,31,1
17743,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.89542396144,31,1
17744,1,0,0,0,0,0,1,0,0,0,1,1,0,1187.96237405015,31,1
17745,0,0,0,0,0,0,1,0,0,0,0,0,0,1188.02932413885,31,1
17746,0,0,0,0,0,0,1,0,0,0,0,0,0,1188.09627422756,31,1
17747,1,0,0,0,0,0,1,0,0,0,1,0,1,1188.16322431627,31,1
17748,0,0,0,0,0,0,1,0,0,0,0,0,0,1188.23017440498,31,1
17749,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.29712449369,31,1
17750,1,0,0,0,0,0,1,0,0,0,1,0,1,1188.3640745824,31,1
17751,0,0,0,0,0,0,1,0,0,0,0,0,0,1188.43102467111,31,1
17752,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.49797475982,31,1
17753,0,0,0,0,0,0,1,0,0,0,0,0,0,1188.56492484853,31,1
17754,0,0,0,0,0,0,1,0,0,0,0,0,0,1188.63187493723,31,1
17755,1,0,0,0,0,0,1,0,0,1,0,0,1,1188.69882502594,31,1
17756,0,0,0,0,0,0,1,0,0,0,0,0,0,1188.76577511465,31,1
17757,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.83272520336,31,1
17758,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.89967529207,31,1
17759,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.96662538078,31,1
17760,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.03357546949,31,1
17761,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.1005255582,31,1
17762,0,0,0,1,0,0,0,0,1,0,0,0,1,1189.16747564691,31,1
17763,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.23442573561,31,1
17764,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.30137582432,31,1
17765,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.36832591303,31,1
17766,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.43527600174,31,1
17767,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.50222609045,31,1
17768,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.56917617916,31,1
17769,0,0,0,0,0,0,1,0,0,0,0,0,0,1189.63612626787,31,1
17770,0,0,0,0,1,0,1,0,0,0,0,0,0,1189.70307635658,31,1
18320,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.52562514645,32,0
18321,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.59257523516,32,0
18322,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.65952532387,32,0
18323,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.72647541258,32,0
18324,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.79342550129,32,0
18325,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.86037559,32,0
18326,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.92732567871,32,0
18327,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.99427576742,32,0
18328,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.06122585612,32,0
18329,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.12817594483,32,0
18330,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.19512603354,32,0
18331,0,0,0,0,0,0,1,0,0,0,0,0,0,1227.26207612225,32,0
18332,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.32902621096,32,0
18333,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.39597629967,32,0
18334,0,0,0,0,0,0,1,0,0,0,0,0,0,1227.46292638838,32,0
18335,0,0,0,1,0,0,0,1,0,0,0,1,0,1227.52987647709,32,0
18336,1,0,0,0,0,0,0,0,0,0,1,0,1,1227.5968265658,32,0
18337,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.6637766545,32,0
18338,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.73072674321,32,0
18339,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.79767683192,32,0
18340,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.86462692063,32,0
18341,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.93157700934,32,0
18342,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.99852709805,32,0
18343,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.06547718676,32,0
18344,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.13242727547,32,0
18345,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.19937736418,32,0
18346,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.26632745288,32,0
18347,0,0,0,0,0,0,1,0,0,0,0,0,0,1228.33327754159,32,0
18348,0,0,0,0,0,0,1,0,0,0,0,0,0,1228.4002276303,32,0
18349,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.46717771901,32,0
18350,0,0,1,0,0,0,0,0,0,0,0,0,0,1228.53412780772,32,0
18887,0,0,0,0,0,0,1,0,0,0,0,0,0,1264.48632544438,33,0
18888,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.55327553309,33,0
18889,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.6202256218,33,0
18890,0,0,0,0,0,0,1,0,0,0,0,0,0,1264.68717571051,33,0
18891,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.75412579922,33,0
18892,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.82107588793,33,0
18893,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.88802597663,33,0
18894,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.95497606534,33,0
18895,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.02192615405,33,0
18896,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.08887624276,33,0
18897,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.15582633147,33,0
18898,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.22277642018,33,0
18899,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.28972650889,33,0
18900,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.3566765976,33,0
18901,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.42362668631,33,0
18902,0,0,0,1,0,0,0,1,0,0,0,1,0,1265.49057677501,33,0
18903,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.55752686372,33,0
18904,1,0,0,0,0,0,0,0,0,0,1,0,1,1265.62447695243,33,0
18905,0,0,0,0,0,0,1,0,0,0,0,0,0,1265.69142704114,33,0
18906,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.75837712985,33,0
18907,1,0,0,0,0,0,0,0,0,0,1,0,1,1265.82532721856,33,0
18908,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.89227730727,33,0
18909,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.95922739598,33,0
18910,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.02617748469,33,0
18911,0,0,0,0,0,0,1,0,0,0,0,0,0,1266.09312757339,33,0
18912,1,0,0,0,0,0,1,0,0,0,1,0,1,1266.1600776621,33,0
18913,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.22702775081,33,0
18914,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.29397783952,33,0
18915,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.36092792823,33,0
